id,repeatProbability
104649068,0.15
104649129,0.038
104652304,0.07
104655493,0.038
104675976,0.186
104680430,0.14
104684726,0.014
104686191,0.082
104692295,0.144
104692812,0.044
104701895,0.566
104702326,0.014
104703689,0.022
104705027,0.044
104705501,0.012
104709230,0.192
104709426,0.09
104711620,0.094
104712916,0.04
104716999,0.082
104717263,0.134
104721393,0.108
104725260,0.088
104725595,0.082
104725640,0.1
104729222,0.104
104734773,0.03
104736068,0.18
104737545,0.032
104743782,0.086
104744727,0.162
104746523,0.108
104749508,0.072
104758434,0.016
104760658,0.104
104771506,0.01
104773324,0.128
104776534,0.1
104780124,0.048
104783006,0.082
104794743,0.03
104804678,0.096
104805653,0.028
104812861,0.346
104813853,0.084
104819009,0.016
104820735,0
104822959,0.162
104830063,0.018
104842179,0.08
104843982,0.01
104845038,0.172
104847063,0.022
104851301,0.118
104851754,0.022
104852479,0.086
104856766,0.088
104859546,0.108
104867694,0.01
104869354,0.016
104869527,0.03
104871569,0.176
104873230,0.144
104878013,0.492
104879385,0.106
104882512,0.19
104884173,0.138
104884471,0.012
104886189,0.166
104903658,0.058
104905983,0.136
104906865,0.108
104909266,0.09
104911357,0.052
104916365,0.046
104917500,0.02
104917931,0.074
104919700,0.006
104924107,0.182
104928904,0.012
104929473,0.084
104930161,0.064
104932813,0.1
104934249,0.11
104934451,0.394
104936799,0.06
104936907,0.034
104937758,0.126
104941453,0.026
104941900,0.13
104942221,0.15
104943991,0.042
104946968,0.15
104947643,0.004
104953759,0.04
104962164,0.388
104968091,0.05
104969035,0.134
104975011,0.456
104977514,0.094
104978682,0.198
104985167,0.176
104994677,0.09
104996508,0.104
105001781,0.102
105004269,0.028
105005166,0.162
105011710,0.03
105015638,0.068
105022495,0.092
105038633,0.036
105038662,0.128
105040429,0.308
105042746,0.12
105053698,0.084
105055991,0.068
105059241,0.292
105068670,0.012
105083429,0.144
105084465,0.192
105088223,0.12
105090566,0.04
105090816,0.024
105091498,0.046
105098763,0.588
105099484,0.148
105100039,0.084
105109779,0.072
105119462,0.026
105122750,0.25
105125008,0.198
105125900,0.136
105127915,0.22
105129698,0.102
105131075,0.026
105142853,0.044
105147745,0.098
105149170,0.18
105150926,0.31
105151742,0.288
105161555,0.032
105178484,0.114
105180204,0.208
105181053,0.05
105188052,0.428
105192790,0.16
105207785,0.186
105209104,0.05
105212246,0.156
105212870,0.042
105217374,0.184
105221245,0.046
105224777,0.014
105227796,0.67
105229249,0.316
105229905,0.13
105231829,0.354
105231859,0.05
105234392,0.11
105244341,0.094
105244659,0.028
105244836,0.05
105244839,0.04
105251448,0.132
105253454,0.12
105254309,0.53
105256592,0.024
105259893,0.07
105260492,0.122
105262890,0.038
105263683,0.164
105265980,0.06
105269008,0.014
105270315,0.046
105275903,0.042
105285011,0.134
105291478,0.12
105294004,0.132
105303478,0.248
105306425,0.07
105313810,0.05
105314597,0.296
105317218,0.022
105317489,0.046
105318972,0.116
105323459,0.468
105326562,0.146
105330047,0.074
105335725,0.212
105339050,0.146
105339624,0.08
105351455,0.314
105351673,0.008
105352004,0.078
105352466,0.08
105354104,0.03
105356269,0.096
105361986,0.022
105364716,0.106
105366316,0.022
105371231,0.118
105373181,0.01
105373551,0.252
105377541,0.092
105380601,0.146
105385173,0.042
105391784,0.084
105395757,0.254
105402395,0.146
105402434,0.002
105408634,0.122
105409278,0.348
105410297,0.05
105411032,0.042
105411553,0.026
105413839,0.066
105415235,0.02
105416169,0.098
105418988,0.042
105421526,0.04
105425095,0.004
105426486,0.182
105430122,0.122
105433517,0.226
105436831,0.238
105436911,0.146
105437780,0.438
105454350,0.056
105457509,0.048
105459840,0.108
105462071,0.028
105468621,0.06
105468661,0.032
105468728,0.018
105477766,0.07
105481320,0.026
105483977,0.08
105491737,0.024
105491891,0.022
105492795,0.166
105496310,0.076
105498242,0.1
105512872,0.028
105516849,0.066
105519857,0.028
105522293,0.026
105527996,0.14
105529293,0.068
105535743,0.226
105535895,0.166
105548393,0.012
105556795,0.144
105558573,0.096
105568107,0.198
105571280,0.352
105585999,0.048
105621485,0.064
105621617,0.07
105626700,0.08
105628636,0.09
105650784,0.37
105651010,0.012
105651976,0.108
105652213,0.44
105652546,0.092
105655357,0.046
105657289,0.224
105664735,0.012
105667251,0.206
105669494,0.076
105676442,0.146
105681163,0.03
105682139,0.096
105682911,0.26
105685773,0.08
105686005,0.034
105689497,0.028
105700823,0.086
105701941,0.07
105707930,0.028
105712949,0.072
105712978,0.336
105719057,0.172
105724243,0.094
105747818,0.038
105750886,0.008
105756908,0.124
105761770,0.098
105765153,0.072
105766608,0.164
105789683,0.026
105790112,0.044
105797486,0.034
105803529,0.088
105807978,0.59
105809059,0.23
105809610,0.052
105814137,0.014
105826378,0.04
105828803,0.028
105830233,0.1
105834478,0.16
105848274,0.242
105855279,0.106
105856910,0.06
105890467,0.074
105892285,0.094
105892442,0.062
105903197,0.062
105905188,0.046
105919840,0.472
105930485,0.054
105932689,0.054
105959305,0.466
105962577,0.124
105964607,0.134
105976547,0.434
105978870,0.232
105980567,0.18
105981960,0.032
105984108,0.336
105986957,0.04
105990304,0.048
105997815,0.312
105999374,0.062
106000969,0.072
106009636,0.034
106013602,0.18
106019094,0.138
106019879,0.122
106033735,0.02
106042451,0.118
106044879,0.066
106051288,0.044
106072480,0.084
106072491,0.06
106080110,0.114
106083591,0.03
106097137,0.004
106099136,0.128
106101797,0.236
106114302,0.022
106116128,0.092
106120258,0.044
106122486,0.012
106128543,0.28
106133957,0.09
106166357,0.072
106171854,0.038
106174229,0.07
106180503,0.094
106181097,0.31
106184328,0.034
106190664,0.128
106193085,0.096
106194011,0.048
106196870,0.06
106198367,0.048
106199634,0.244
106200643,0.102
106206151,0.054
106214605,0.032
106218126,0.078
106223437,0.008
106252296,0.044
106256060,0.04
106257171,0.044
106261035,0.03
106274244,0.202
106284139,0.07
106285638,0.05
106291403,0.174
106295753,0.142
106296127,0.108
106296708,0.072
106306084,0.052
106307690,0.028
106313802,0.05
106315538,0.196
106320736,0.204
106331994,0.022
106337961,0.404
106339791,0.018
106349339,0.044
106350872,0.056
106353532,0.066
106359815,0.146
106372560,0.156
106373122,0.072
106378124,0.11
106379626,0.582
106383149,0.028
106389272,0.136
106390378,0.018
106394503,0.196
106395767,0.056
106403283,0.246
106415537,0.116
106425395,0.162
106444054,0.032
106449983,0.338
106454399,0.042
106464289,0.17
106468659,0.09
106477622,0.096
106485126,0.03
106494948,0.32
106508405,0.086
106515658,0.114
106520319,0.106
106523081,0.064
106525144,0.066
106526970,0.026
106533701,0.018
106548011,0.036
106556942,0.008
106559131,0.018
106565690,0.052
106577073,0.118
106585251,0.008
106587721,0.302
106599681,0.072
106602474,0.282
106602588,0.042
106617634,0.196
106620805,0.108
106625098,0.03
106627994,0.276
106630534,0.126
106658778,0.166
106658949,0.028
106661863,0.65
106665746,0.04
106676750,0.142
106680997,0.108
106681900,0.058
106683787,0.162
106687929,0.056
106687969,0.122
106688919,0.05
106699181,0.152
106699472,0.204
106705734,0.086
106708793,0.056
106732979,0.096
106734878,0.05
106741837,0.114
106745811,0.07
106748338,0.044
106762741,0.276
106766187,0.022
106768653,0.068
106773798,0.084
106778596,0.068
106782946,0.048
106789554,0.388
106790457,0.01
106793094,0.15
106795373,0.432
106796776,0.158
106800914,0.078
106801618,0.152
106828914,0.262
106829452,0.042
106833033,0.312
106850083,0.072
106861762,0.068
106865218,0.184
106865235,0.03
106881507,0.152
106881983,0.198
106882747,0.12
106884617,0.52
106891477,0.208
106895276,0.436
106901595,0.19
106917927,0.092
106923148,0.074
106925172,0.114
106939810,0.076
106944049,0.152
106957801,0.078
106963834,0.138
106965556,0.098
106994132,0.172
106999187,0.028
107012204,0.448
107019094,0.06
107022385,0.152
107024076,0.222
107025468,0.096
107027277,0.026
107031711,0.364
107044080,0.132
107051702,0.326
107055754,0.634
107056413,0.068
107057766,0.034
107060244,0.088
107078481,0.132
107080833,0.1
107082338,0.038
107083628,0.102
107088835,0.02
107095151,0.21
107106294,0.25
107111388,0.066
107112821,0.092
107122532,0.028
107126151,0.24
107136323,0.012
107143975,0.104
107150174,0.054
107155042,0.572
107155938,0.198
107165705,0.128
107173230,0.044
107177191,0.034
107177614,0.082
107182845,0.128
107183817,0.46
107191619,0.056
107194474,0.05
107197021,0.166
107201906,0.09
107204415,0.03
107208362,0.056
107223236,0.45
107223778,0.564
107224187,0.108
107230468,0.066
107232128,0.038
107232954,0.038
107234020,0.098
107239168,0.06
107254512,0.086
107263806,0.054
107267656,0.278
107272065,0.374
107272481,0.138
107274252,0.122
107278683,0.054
107285969,0.088
107291553,0.216
107297086,0.118
107297290,0.152
107298061,0.03
107303230,0.028
107318229,0.01
107320698,0.14
107320856,0.196
107320902,0.018
107328386,0.04
107330218,0.072
107341221,0.058
107344941,0.21
107345069,0.11
107345361,0.098
107346543,0.09
107348262,0.05
107356026,0.05
107356121,0.038
107358042,0.11
107376889,0.108
107376945,0.544
107377249,0.53
107377982,0.538
107398388,0.092
107399577,0.152
107404797,0.024
107405334,0.006
107416725,0.122
107419622,0.046
107420005,0.012
107437168,0.082
107439497,0.064
107443961,0.018
107454629,0.028
107455232,0.038
107455431,0.126
107461613,0.054
107467024,0.002
107471099,0.056
107473134,0.148
107477488,0.076
107481454,0.246
107481950,0.2
107486987,0.23
107491263,0.032
107498429,0.442
107499027,0.026
107510277,0.062
107517898,0.072
107518643,0.094
107520330,0.05
107522309,0.102
107525778,0.48
107526414,0.012
107531425,0.094
107532022,0.066
107538650,0.072
107546636,0.12
107556772,0.012
107557891,0.462
107562213,0.05
107562753,0.318
107568620,0.04
107569077,0.03
107569570,0.03
107574110,0.08
107579203,0.038
107580391,0.07
107587894,0.104
107588024,0.072
107593005,0.116
107602136,0.084
107604026,0.028
107604417,0.436
107608695,0.144
107621455,0.796
107624331,0.016
107630465,0.224
107631733,0.08
107632087,0.124
107634665,0.166
107635512,0.036
107647022,0.084
107656330,0.098
107660475,0.04
107663847,0.034
107663893,0.052
107666496,0.108
107674305,0.118
107675183,0.002
107693068,0.052
107694329,0.108
107696788,0.048
107697008,0.05
107702270,0.124
107704855,0.324
107708680,0.142
107708851,0.052
107719176,0.088
107727775,0.03
107728972,0.422
107730179,0.008
107734734,0.002
107739438,0.138
107739947,0.382
107741438,0.042
107756146,0.17
107757002,0.006
107757344,0.012
107758223,0.09
107759693,0.032
107760571,0.176
107765354,0.136
107767409,0.082
107767680,0.032
107770818,0.054
107772271,0.196
107775391,0.578
107776122,0.116
107782756,0.132
107784706,0.032
107785485,0.142
107787990,0.108
107788071,0.096
107792314,0.068
107795122,0.072
107796133,0.064
107800748,0.12
107803424,0.036
107805336,0.154
107817366,0.026
107823847,0.044
107825850,0.094
107835498,0.048
107858707,0.212
107870250,0.05
107875285,0.078
107876921,0.166
107883693,0.016
107885583,0.078
107887266,0.154
107887625,0.026
107894355,0.046
107895500,0.016
107906698,0.01
107908162,0.094
107909633,0.186
107919010,0.008
107923602,0.046
107926813,0.178
107927984,0.064
107929593,0.124
107933676,0.106
107939713,0.168
107947024,0.058
107952290,0.72
107956753,0.078
107958518,0.054
107964885,0.014
107986262,0.198
107998019,0.072
108005209,0.068
108019136,0.198
108036939,0.102
108038264,0.184
108053982,0.128
108055876,0.134
108057039,0.032
108064940,0.086
108093516,0.144
108105369,0.076
108113905,0.024
108116693,0.074
108118111,0.054
108137049,0.394
108141612,0.084
108142084,0.074
108146122,0.068
108147437,0.036
108156472,0.152
108166711,0.04
108168105,0.02
108168710,0.022
108178321,0.038
108183543,0.06
108184655,0.032
108195125,0.234
108204836,0.146
108208638,0.08
108215864,0.068
108217433,0.212
108223480,0.444
108226734,0.052
108228835,0.078
108229405,0.232
108229463,0.01
108232804,0.044
108236488,0.068
108238102,0.326
108240463,0.112
108242532,0.1
108245196,0.106
108246418,0.02
108247977,0.052
108252845,0.052
108255597,0.082
108265730,0.114
108272654,0.04
108279948,0.064
108287887,0.02
108288052,0.562
108313029,0.27
108314889,0.1
108326031,0.122
108331294,0.06
108332818,0.174
108335246,0.05
108342776,0.034
108352968,0.108
108359483,0.098
108369913,0.034
108373985,0.08
108375679,0.068
108376522,0.016
108382467,0.11
108385172,0.146
108392790,0.14
108392831,0.156
108393365,0.026
108398726,0.138
108407570,0.178
108414815,0.078
108415147,0.014
108416258,0.064
108424588,0.182
108427990,0.174
108432092,0.088
108446566,0.1
108447857,0.064
108448122,0.01
108449507,0.24
108450459,0.122
108455756,0.12
108457530,0.124
108462806,0.306
108463973,0.012
108470028,0.04
108470727,0.004
108476866,0.112
108479584,0.066
108483799,0.02
108485583,0.054
108487235,0.186
108497882,0.714
108500245,0.054
108511289,0.156
108514742,0.586
108515083,0.026
108525227,0.11
108525922,0.064
108526738,0.048
108544159,0.046
108553880,0.056
108557927,0.22
108561810,0.162
108564884,0.1
108573293,0.13
108578607,0.272
108582981,0.156
108602775,0.204
108603056,0.158
108616616,0.098
108616978,0.26
108618244,0.102
108625197,0.116
108626659,0.04
108630373,0.022
108638943,0.06
108642560,0.098
108643226,0.066
108646690,0.108
108651879,0.06
108654220,0.076
108669438,0.272
108670070,0.192
108672916,0.296
108674410,0.076
108678576,0.156
108688258,0.108
108691615,0.206
108695307,0.09
108702911,0.04
108714859,0.118
108718101,0.014
108721295,0.024
108730827,0.094
108735217,0.114
108736266,0.03
108744249,0.462
108746042,0.034
108749964,0.242
108751100,0.466
108753985,0.09
108760682,0.11
108761761,0.068
108775002,0.048
108787945,0.078
108789855,0.024
108799889,0.082
108801444,0.048
108814231,0.072
108816461,0.068
108817759,0.01
108856521,0.048
108857129,0.128
108863676,0.15
108882121,0.276
108888027,0.176
108898021,0.15
108948474,0.044
108949677,0.168
108964727,0.07
108965417,0.094
108998770,0.108
109003659,0.59
109011633,0.004
109025834,0.136
109030078,0.056
109042370,0.014
109058546,0.062
109080471,0.008
109084941,0.084
109090468,0.058
109109836,0.008
109195797,0.018
109204559,0.034
109235245,0.108
109237268,0.114
109240019,0.024
109267898,0.01
109289900,0.034
109298010,0.034
109320056,0.022
109328771,0.504
109334822,0.034
109356668,0.032
109358615,0.016
109360558,0.086
109394105,0.122
109394920,0.286
109422697,0.122
109494853,0.04
109500188,0.126
109539882,0.04
109544303,0.124
109546323,0.29
109551431,0.02
109566006,0.068
109644687,0.354
109656396,0.036
109705600,0.12
109710303,0.04
109715721,0.162
109759516,0.03
109761603,0.066
109762412,0.018
109774237,0.128
109774766,0.06
109809923,0.1
109814107,0.234
109822569,0.036
109834683,0.544
109838290,0.282
109868273,0.282
109878980,0.138
109892183,0.116
109899751,0.474
109914437,0.014
109921483,0.138
109933884,0.086
109940046,0.034
109989663,0.452
109995721,0.068
110002853,0.008
110020084,0.076
110055060,0.15
110088819,0.06
110134368,0.02
110135179,0.032
110185586,0.276
110199223,0.032
110202923,0.078
110233875,0.05
110240747,0.058
110257064,0.232
110297677,0.016
110309655,0.044
110336296,0.198
110344321,0.124
110346648,0.324
110373455,0.332
110384877,0.024
110391347,0.068
110416687,0.102
110418067,0.028
110452997,0.236
110483661,0.032
110566722,0.078
110569484,0.154
110586407,0.016
110588861,0.034
110630646,0.424
110648872,0.004
110657031,0.108
110677654,0.108
110705113,0.072
110709801,0.102
110723209,0.112
110736936,0.208
110759743,0.182
110765009,0.1
110790999,0.054
110797675,0.132
110806281,0.206
110808162,0.05
110861818,0.002
110864679,0.238
110869491,0.14
110892158,0.016
110926519,0.086
110935740,0.036
111016745,0.026
111018647,0.584
111031339,0.168
111050339,0.022
111107016,0.106
111108124,0.118
111119540,0.072
111129542,0.184
111133155,0.014
111151196,0.068
111158159,0.106
111200683,0.048
111234801,0.012
111258913,0.196
111298075,0.192
111321024,0.08
111338221,0.074
111346353,0.068
111350577,0.096
111353159,0.056
111405271,0.016
111406634,0.086
111416801,0.064
111420380,0.03
111446957,0.452
111473899,0.02
111474235,0.2
111475013,0.202
111478126,0.382
111480618,0.086
111488291,0.036
111495954,0.088
111506494,0.064
111523125,0.046
111528185,0.096
111560513,0.252
111570206,0.126
111595072,0.542
111609020,0.026
111611825,0.076
111612491,0.116
111751533,0.012
111763331,0.204
111791405,0.094
111826946,0.368
111857473,0.276
111876099,0.086
111897319,0.37
111898159,0.064
111945126,0.028
111958191,0.014
111974408,0.426
111981223,0.378
111985914,0.108
112028746,0.126
112030175,0.04
112056758,0.054
112065537,0.02
112092052,0.112
112102538,0.02
112127181,0.192
112148392,0.43
112158585,0.006
112170549,0.058
112176450,0.092
112177958,0.11
112201327,0.084
112227653,0.102
112241143,0.006
112300348,0.024
112330645,0.084
112338934,0.08
112362759,0.054
112363671,0.048
112364053,0.002
112375690,0.208
112417186,0.064
112420933,0.068
112442781,0.114
112443812,0.142
112477944,0.056
112483520,0.17
112489298,0.128
112508053,0.064
112531794,0.014
112572818,0.068
112594384,0.07
112614371,0.112
112632215,0.16
112638443,0.192
112653164,0.05
112666619,0.274
112707817,0.012
112778834,0.17
112809391,0.04
112823712,0.03
112837065,0.24
112899900,0.05
112926864,0.176
112931488,0.146
112940767,0.144
112972053,0.242
112985159,0.056
112987393,0.018
112987464,0.03
113007137,0.026
113019925,0.166
113020258,0.092
113084846,0.018
113165079,0.03
113179140,0.23
113179386,0.132
113192348,0.14
113222991,0.654
113227967,0.052
113250703,0.044
113273788,0.136
113286624,0.076
113287208,0.56
113319801,0.126
113324330,0.048
113335434,0.206
113400433,0.068
113413717,0.192
113437587,0.506
113446119,0.1
113452131,0.05
113460333,0.028
113480355,0.06
113491834,0.062
113507715,0.096
113509543,0.016
113538430,0.022
113576576,0.098
113581132,0.03
113624111,0.058
113654221,0.16
113658038,0.038
113658472,0.05
113663838,0.108
113695267,0.122
113707821,0.184
113723739,0.062
113731367,0.03
113761735,0.008
113798357,0.134
113799062,0.058
113802304,0.146
113823082,0.088
113824976,0.116
113830044,0.168
113836700,0.144
113839096,0.066
113869583,0.442
113883401,0.406
113913133,0.066
113946808,0.086
113948628,0.026
113987819,0.15
114034454,0.102
114042545,0.052
114122052,0.022
114151975,0.102
114169969,0.042
114177336,0.128
114181850,0.168
114188863,0.046
114189420,0.03
114199772,0.178
114261294,0.124
114262534,0.008
114281135,0.092
114314784,0.048
114332375,0.048
114334634,0.026
114349048,0.086
114361743,0.024
114396974,0.016
114432873,0.132
114451228,0.074
114459234,0.068
114461140,0.08
114461290,0.004
114467184,0.328
114504478,0.114
114517494,0.104
114519357,0.098
114531219,0.178
114574148,0.032
114622598,0.116
114639548,0.188
114645653,0.058
114666869,0.134
